age,sexe,taux,situationFamiliale,nbEnfantsAcharge,2eme voiture,immatriculation
28,M,155,Célibataire,0,false,8539 GU 48
54,M,1203,En Couple,1,false,2325 MO 56
19,F,1312,En Couple,0,false,3873 SJ 75
19,F,188,En Couple,4,true,6105 QR 34
55,M,1137,En Couple,0,false,2134 IQ 19
20,M,745,Célibataire,0,false,14 NE 92
69,M,462,En Couple,3,false,3478 YW 89
82,M,738,En Couple,1,true,5574 WQ 58
61,M,583,En Couple,4,false,4904 TO 57
45,M,526,En Couple,1,false,9883 EV 76
41,M,462,En Couple,1,false,5658 JU 23
45,F,513,Seule,3,false,4549 EX 24
32,M,503,En Couple,3,false,6713 CK 79
20,M,1179,En Couple,0,false,4673 ZQ 36
52,M,451,En Couple,2,false,8232 NA 51
32,F,161,En Couple,4,false,4345 WD 92
24,M,500,En Couple,0,false,1941 PN 16
41,F,433,Célibataire,0,false,6896 VG 18
23,M,550,En Couple,3,false,2201 KZ 91
71,M,565,En Couple,2,false,6804 CB 27
40,M,167,En Couple,1,true,5398 GE 67
49,M,557,Célibataire,0,false,6444 UA 90
27,M,1229,En Couple,4,false,8921 BQ 45
19,M,194,En Couple,0,false,1354 HY 98
38,M,210,Célibataire,0,false,9847 YE 92
42,F,992,En Couple,1,false,3576 TG 13
27,F,537,Célibataire,0,false,9345 JP 36
30,M,1337,En Couple,0,false,3948 DP 76
32,M,1261,Célibataire,0,false,7490 EL 12
25,F,579,En Couple,2,false,9253 QG 62
84,F,539,Célibataire,0,false,669 RT 44
38,M,507,En Couple,1,true,3741 HT 94
50,F,400,En Couple,3,false,7073 NZ 54
23,M,247,En Couple,3,false,1223 ET 70
40,M,487,Célibataire,0,false,5638 NU 13
61,M,904,En Couple,2,false,7887 RD 56
55,M,1047,En Couple,3,false,1311 SA 89
24,M,555,Célibataire,0,false,9055 BU 49
36,F,174,En Couple,3,false,1672 OM 51
52,F,586,En Couple,1,false,2822 GG 15
49,M,597,Célibataire,0,false,7720 XD 44
27,M,531,En Couple,0,false,2960 HS 67
52,M,1101,En Couple,2,true,6077 VH 79
84,M,434,Seule,3,false,9651 AJ 81
46,M,437,En Couple,4,false,6676 XU 27
28,M,757,Célibataire,0,false,6573 WB 10
28,F,425,Célibataire,0,false,7951 DO 94
30,M,587,Seule,1,false,6793 LX 20
36,M,1282,En Couple,2,false,943 QZ 30
42,M,419,En Couple,0,true,5065 IG 49
19,M,851,Célibataire,0,false,5961 UX 39
21,F,512,En Couple,0,false,9066 HC 56
54,F,171,En Couple,0,true,8386 MI 82
67,F,455,Célibataire,0,false,9781 JT 82
19,M,177,Célibataire,0,false,4406 UZ 46
74,M,172,En Couple,2,false,2905 ZE 97
18,F,1233,En Couple,0,false,426 FK 32
26,M,501,En Couple,3,false,5988 TV 34
23,M,406,Célibataire,0,false,6559 NJ 33
18,M,536,En Couple,2,false,3193 AL 66
47,M,465,En Couple,0,false,4368 UG 51
54,F,1279,En Couple,1,false,1465 WV 49
42,F,575,Célibataire,0,false,1552 GU 89
53,M,232,Célibataire,0,false,9436 JR 39
56,F,183,Célibataire,0,false,3854 DL 29
41,F,228,Célibataire,0,false,1510 TG 63
32,M,412,En Couple,4,false,2770 KD 16
27,M,935,Célibataire,0,false,4388 OD 82
62,F,769,En Couple,1,false,6591 LZ 96
61,M,459,En Couple,1,false,5470 EX 12
27,M,548,Célibataire,0,false,3153 MN 49
36,F,476,Célibataire,0,false,6181 XS 72
31,F,152,En Couple,2,true,6222 CN 43
63,M,245,Marié(e),4,false,7587 WU 67
34,M,443,Célibataire,0,false,3543 KP 72
54,F,882,Célibataire,0,false,9823 JD 90
38,M,412,Célibataire,0,false,4869 BH 12
38,M,172,Célibataire,0,false,8968 DR 94
63,M,586,En Couple,0,false,350 QV 87
27,M,537,En Couple,2,false,5687 BD 71
46,M,210,En Couple,1,?,3151 VF 40
57,M,992,En Couple,0,false,3791 SV 14
50,F,244,En Couple,3,false,2400 KC 58
43,F,459,En Couple,3,false,3342 HL 56
62, ,514,Célibataire,0,false,4261 DP 82
57,M,1332,En Couple,0,true,7051 GL 19
33,F,202,En Couple,1,false,2218 XS 14
25,M,219,En Couple,1,false,1255 FI 34
39,F,1223,En Couple,1,false,8852 TK 14
45,M,494,En Couple,1,true,8222 CP 72
49,F,180,En Couple,3,false,8964 YX 70
60,M,858,En Couple,2,false,8773 DD 25
36,Homme,522,En Couple,0,false,4532 BJ 43
26,M,231,En Couple,0,false,7003 TB 93
36,M,503,En Couple,0,false,8233 GF 21
23,M,562,En Couple,2,true,8250 FU 57
64,M,589,En Couple,2,false,6929 HJ 65
57,F,445,Célibataire,0,false,180 AA 11
29,F,496,En Couple,0,false,2340 DM 78
52,F,221,Célibataire,0,false,2872 HJ 45
25,F,441,En Couple,1,false,8629 RK 14
21,M,230,En Couple,0,false,1244 ER 35
19,M,582,Célibataire,0,false,816 JW 76
44,M,711,En Couple,2,false,546 QK 94
23,F,508,En Couple,3,false,7595 KV 35
27,M,962,Célibataire,0,false,5253 EA 89
62,M,478,Célibataire,0,false,1046 OV 92
18,M,188,Célibataire,0,false,3370 VO 80
36,M,492,Célibataire,0,false,5917 JN 48
19,F,871,En Couple,1,false,6306 WT 23
35,M,405,En Couple,2,false,722 NU 94
54,F,572,En Couple,0,false,1924 AW 84
23,M,1266,En Couple,0,false,5013 GN 64
66,F,210,En Couple,2,false,7221 FY 35
71,M,438,En Couple,0,false,5614 XJ 14
20,M,195,En Couple,3,false,9361 ZK 15
68,M,578,Célibataire,0,false,3615 FP 89
52,M,197,Célibataire,0,false,5072 JL 49
28,F,410,Célibataire,0,false,4276 BF 91
46,M,1107,Célibataire,0,false,20 NH 27
73,M,476,En Couple,0,false,116 DM 35
70,M,952,En Couple,2,false,6967 BD 11
76,M,210,En Couple,1,false,9615 PH 16
22,M,201,En Couple,-1,true,5839 VA 66
21,M,881,En Couple,3,true,9215 RG 92
71,F,401,En Couple,2,true,3164 DO 56
51,M,464,En Couple,1,false,4393 PK 92
37,F,770,En Couple,4,true,9686 IB 64
33,M,468,Célibataire,0,false,4491 EL 32
46,F,460,Célibataire,0,false,9153 YT 14
67,F,402,En Couple,1,false,6077 NM 73
45,F,590,Célibataire,0,false,9770 AA 82
57,F,513,En Couple,2,false,2178 VI 31
60,F,754,Célibataire,0,false,5880 SK 96
32,M,1287,En Couple,0,false,3445 WO 67
53,M,443,En Couple,0,true,2558 XD 66
21,F,522,En Couple,4,false,7038 MK 25
36,M,448,En Couple,0,false,2117 AF 12
54,M,1131,Célibataire,0,false,8669 HQ 85
41,M,549,En Couple,4,false,7476 JX 59
51,F,1331,En Couple,2,false,9179 FQ 90
30,F,496,Célibataire,0,false,3882 AY 54
53,M,194,Seule,2,false,6269 ZE 40
64,F,201,En Couple,1,false,623 BR 68
18,F,1260,Célibataire,0,false,9810 KE 61
69,M,1351,En Couple,1,true,9321 UW 72
81,M,432,En Couple,2,false,1922 MU 95
22,F,439,Seule,2,false,5442 KX 51
25,M,937,N/D,4,false,6878 JJ 38
36,M,156,En Couple,3,false,2132 YI 98
75,M,402,En Couple,2,false,5013 WV 71
20,M,428,En Couple,0,false,9519 GK 33
18,F,1009,En Couple,1,false,3914 LH 13
31,M,542,Célibataire,0,false,2127 VK 21
26,M,435,En Couple,1,false,6224 DG 88
64,M,409,Célibataire,0,false,2440 DI 75
28,F,555,Célibataire,0,false,7424 JN 31
48,M,170,En Couple,2,false,9339 VV 33
19,F,552,En Couple,1,false,7775 QY 13
22,M,466,En Couple,0,false,545 MC 22
53,M,860,Célibataire,0,false,9195 ZQ 35
41,M,464,En Couple,2,true,5068 YY 60
22,M,516,En Couple,4,false,2796 ZD 70
33,F,505,Célibataire,0,false,4122 IU 98
72,M,485,Seule,2,false,6757 NS 33
34,M,561,Célibataire,0,false,2547 GR 22
82,M,858,Célibataire,0,false,1793 QY 73
24,M,778,En Couple,0,false,4984 YJ 28
74,M,1159,Célibataire,0,false,3032 UH 16
24,F,511,En Couple,4,false,5156 DG 67
56,Femme,476,En Couple,4,false,3305 KT 57
58,F,796,En Couple,2,true,5292 JL 17
23,M,228,En Couple,3,true,8480 JV 52
26,M,452,Célibataire,0,false,4928 TT 98
33,F,561,Célibataire,0,false,5007 VH 43
24,M,508,En Couple,1,false,9033 XP 71
42,M,1019,En Couple,0,true,2918 HR 56
53,F,588,Seule,1,false,27 VE 19
32,M,527,Célibataire,0,false,4188 EN 55
58,M,563,En Couple,1,false,9234 HF 60
66,M,713,En Couple,1,true,1477 TB 83
40,M,1185,Marié(e),4,true,5078 UG 49
25,F,497,Célibataire,0,false,3932 DE 60
68,M,1210,Célibataire,0,false,7385 SS 14
55,M,469,En Couple,1,false,855 PH 29
22,M,403,En Couple,4, ,1077 RA 51
21,M,1213,Célibataire,0,false,3720 ZA 43
46,M,979,En Couple,1,false,2016 QE 45
47,M,216,En Couple,4,true,3912 ND 34
34,F,441,Célibataire,0,false,1401 LU 90
29,M,944,Célibataire,0,false,8156 QZ 15
39,M,1151,En Couple,2,false,6474 EY 83
26,F,784,Célibataire,0,false,2482 PA 57
57,Masculin,426,En Couple,3,false,1781 VY 95
72,M,172,En Couple,4,false,7314 SD 98
31,M,1222,Célibataire,0,false,73 WK 34
53,M,1183,Célibataire,0,false,8270 KH 63
37,M,563,Célibataire,0,false,4221 VP 67
37,F,406,En Couple,3,false,2900 QR 74
25,M,455,En Couple,4,true,4625 IV 12
21,F,964,Célibataire,0,false,1656 EN 24
34,M,430,En Couple,2,false,65 ZF 86
57,M,754,En Couple,3,false,1229 JN 61
46,F,1390,Célibataire,0,false,8435 MB 24
74,M,1090,Célibataire,0,false,8315 SC 19
20,M,462,En Couple,4,false,5813 HN 20
77,M,1236,Célibataire,0,false,8199 KT 92
80,M,1002,En Couple,2,false,5506 BD 74
25,M,1146,En Couple,3,false,2480 CZ 90
21,M,400,En Couple,3,true,7740 RN 62
30,M,1005,En Couple,2,false,7085 WD 97
51,M,470,Célibataire,0,false,6560 SZ 14
78,M,184,En Couple,1,false,610 JA 71
76,M,1304,En Couple,0,false,5463 AX 58
76,M,445,Seule,2,false,2633 WI 45
43,M,464,En Couple,3,true,2945 AG 93
20,Masculin,202,Célibataire,0,false,9483 WB 70
66,M,476,En Couple,1,false,5753 VY 77
57,M,190,Célibataire,0,false,3031 IC 39
33,M,542,En Couple,1,false,4950 RK 62
25,F,815,Célibataire,0,false,3495 SY 80
52,F,534,En Couple,2,false,3253 KO 89
36,F,847,En Couple,2,true,8959 GO 89
38,F,553,En Couple,0,false,6353 GD 10
79,M,1042,En Couple,2,false,2543 ZS 37
38,F,512,Célibataire,0,false,2862 UO 26
27,F,219,En Couple,4,false,4766 OB 96
47,M,483,Célibataire,0,false,3015 VE 53
37,F,155,En Couple,4,false,9678 OO 72
26,M,546,Célibataire,0,false,9829 PZ 93
45,M,1357,En Couple,0,true,1709 XG 20
42,M,424,En Couple,2,false,2104 XW 73
42,M,716,Célibataire,0,false,911 NN 70
23,M,209,En Couple,3,false,5645 SU 68
28,M,545,Célibataire,0,false,518 RX 81
46,M,570,En Couple,0,false,8536 EO 10
49,F,1095,En Couple,1,false,2636 BH 87
29,M,1111,Célibataire,0,false,425 VT 61
32,M,226,Célibataire,0,false,214 AB 45
84,M,878,Célibataire,0,false,9161 DE 20
26,M,591,Célibataire,0,false,3728 TK 15
26,M,783,Célibataire,0,false,9115 CW 87
77,M,179,En Couple,1,false,468 EQ 63
24,M,834,En Couple,4,false,6621 PU 28
28,M,480,Célibataire,0,false,8517 YI 81
36,M,579,En Couple,2,false,4742 LY 54
39,F,1060,Célibataire,?,false,8190 GO 47
41,M,408,En Couple,4,false,1479 OT 95
39,M,1133,Seule,2,false,597 SZ 29
73,F,463,En Couple,0,false,5148 SM 39
63,M,547,En Couple,2,false,7292 DP 96
53,M,1159,En Couple,4,false,2954 FL 84
24,M,492,Célibataire,0,false,9020 IO 53
50,M,438,Célibataire,0,false,5680 ZY 96
19,M,516,Seul,0,false,4281 WE 91
29,M,590,En Couple,4,false,200 NG 55
79,F,454,En Couple,2,false,4995 CB 20
77,M,194,Célibataire,0,false,5028 MI 38
22,F,421,Célibataire,0,false,3985 IA 42
50,M,1264,Seule,1,false,4787 HH 97
48,F,518,En Couple,1,false,1669 YX 22
66,M,590,En Couple,3,false,5803 ZZ 24
47,F,883,Célibataire,0,false,1740 SI 66
37,M,433,Seule,2,false,4366 XR 25
46,F,203,En Couple,3,false,4093 CO 21
28,F,827,En Couple,4,false,4407 PO 44
81,F,424,En Couple,2,false,9975 KK 50
65,M,1230,En Couple,3,false,7980 UB 81
28,M,1142,Seule,3,false,4709 HH 90
52,M,249,En Couple,0,false,9835 YK 24
24,M,599,En Couple,0,false,955 GP 85
60,M,190,En Couple,0,false,6974 ZR 86
38,M,889,Célibataire,0,false,2359 NI 22
19,M,222,Célibataire,0,false,4265 TZ 36
37,F,157,En Couple,0,false,3698 MG 32
30,F,493,Célibataire,0,false,5432 DL 56
37,N/D,474,Célibataire,0,false,1151 VF 54
50,M,161,En Couple,4,false,6772 ED 67
43,M,1107,Seule,1,false,3000 RK 23
33,M,193,Célibataire,0,false,4956 RZ 64
27,M,415,En Couple,0,true,4278 XK 50
41,M,1052,En Couple,1,?,510 UF 98
40,F,405,Célibataire,0,false,2519 HM 69
36,F,519,En Couple,0,true,3325 VN 83
49,M,485,En Couple,1,false,8391 UO 76
50,Masculin,1283,En Couple,0,false,7081 LP 52
40,F,590,Célibataire,0,false,3210 VA 44
48,F,450,En Couple,0,false,8956 HD 92
62,F,562,Célibataire,0,false,9901 VW 23
62,M,179,En Couple,4,false,2409 EF 67
48,M,1291,En Couple,4,false,6410 ST 80
74,M,1270,Célibataire,0,false,3469 GD 51
34,F,1218,Célibataire,0,false,626 DA 60
54,M,227,Célibataire,0,false,9520 NQ 91
36,F,575,En Couple,4,false,5762 MK 57
80,M,225,En Couple,3,false,4466 NB 67
27,M,448,Seule,3,false,8705 GF 26
43,M,1326,En Couple,3,false,608 IT 88
32,M,579,En Couple,1,false,9790 PZ 41
33,M,1225,Seule,1,false,5102 QK 36
22,M,576,Célibataire,0,false,5891 EH 63
77,M,200,Seule,1,false,1275 HH 32
40,M,202,En Couple,0,false,4774 UF 30
37,M,596,Célibataire,0,false,7218 KT 40
18,M,859,En Couple,4, ,7093 EI 98
57,M,523,Célibataire,0,false,5605 WM 73
19,M,557,En Couple,0,false,9959 DA 21
29,F,503,En Couple,4,false,4674 KV 53
22,M,421,En Couple,4,true,6847 FK 33
19,M,191,Célibataire,0,false,8544 GW 63
42,F,499,En Couple,3,false,7226 SG 36
31,F,459,Célibataire,0,false,3584 SR 39
72,M,958,Célibataire,0,false,5149 GG 13
31,M,203,En Couple,0,false,1486 OU 96
45,F,583,En Couple,4,false,7337 PD 60
56,M,420,En Couple,0,false,3326 GY 91
28,M,538,En Couple,2,false,2537 QG 30
25,M,421,En Couple,3,true,8673 CP 88
24,M,986,En Couple,1,false,496 BM 89
53,Masculin,434,Célibataire,0,false,6991 RT 22
27,F,454,En Couple,2,true,4334 DI 41
18,F,172,En Couple,2,false,925 JL 26
54,M,579,En Couple,2,false,8521 FL 90
19,M,587,En Couple,0,false,5878 PV 55
49,F,198,Célibataire,0,false,9302 UC 20
79,M,1264,Marié(e),1,false,9091 PW 84
26,F,717,En Couple,4,false,7407 CR 57
63,M,560,En Couple,2,false,3125 QN 13
52,M,802,En Couple,0,false,9835 ZR 65
21,M,235,En Couple,4,false,855 ZD 94
22,M,781,Célibataire,0,false,8571 GT 19
61,F,861,En Couple,0,false,3038 HZ 82
30,F,418,En Couple,3,false,8201 QI 97
26,M,1350,En Couple,0,false,8746 PR 47
41,M,1294,En Couple,2,false,3848 XS 55
52,F,234,En Couple,0,false,3716 DT 70
53,F,420,En Couple,1,true,9401 DA 43
47,M,437,En Couple,1,false,9536 UA 94
53,M,467,Célibataire,0,false,7874 LO 93
29,F,573,Célibataire,0,false,1482 AP 21
62,M,580,En Couple,1,true,1590 BN 48
47,M,503,Célibataire,0,false,4442 US 14
80,Masculin,576,En Couple,0,true,9457 FX 79
27,M,574,En Couple,0,true,8306 AT 91
26,F,1304,Célibataire,0,false,5755 EC 37
22,M,406,En Couple,1,false,6860 VW 80
36,M,431,Célibataire,0,false,4594 OV 83
81,M,1140,En Couple,1,false,798 LV 30
61,M,1134,Célibataire,0,false,6082 JH 67
41,M,597,Seule,1,false,9687 YT 84
23,F,150,En Couple,4,false,1822 DT 12
23,F,701,En Couple,3,true,8241 IA 74
30,F,434,Célibataire,0,false,1157 BS 52
42,M,246,Seule,2,false,9839 KN 32
25,F,452,En Couple,2,false,4400 GX 14
20,M,440,En Couple,0,false,3710 CO 69
70,M,501,Célibataire,0,false,1136 XY 85
30,M,447,En Couple,2,false,1269 GC 90
38,M,532,En Couple,3,true,7250 PC 90
66,M,869,Célibataire,0,false,8518 FR 50
41,M,489,En Couple,2,false,1772 AF 56
83,M,538,Célibataire,0,false,2141 FD 52
22,M,160,Célibataire,0,false,4959 EL 10
71,M,467,En Couple,1,false,9517 DD 16
29,M,1253,En Couple,0,false,1332 OV 27
37,M,552,En Couple,1,false,6456 DL 26
54,M,244,En Couple,2,true,2497 UF 23
42,M,175,En Couple,1,false,2933 VQ 12
27,M,541,En Couple,0,false,4179 IS 44
19,M,537,En Couple,2,true,8809 HW 26
37,M,586,En Couple,0,false,8531 MY 37
36,M,190,En Couple,2,false,1 IG 59
55,M,892,En Couple,0,true,8739 GO 84
69,M,812,En Couple,0,false,6036 DM 33
54,M,1337,Célibataire,0,false,2928 NP 36
35,M,1165,Célibataire,0,false,5186 NC 98
21,M,564,Seule,3,false,1823 EY 31
45,M,711,En Couple,0,false,1513 OD 17
19,F,1223,En Couple,1,false,2977 XA 10
35,M,922,En Couple,1,false,4892 TE 25
18,M,204,En Couple,1,false,5312 SH 85
18,M,171,En Couple,4,false,4460 IZ 32
82,F,243,En Couple,0,true,3522 UR 18
23,M,465,En Couple,0,false,5057 XV 64
28,F,572,Célibataire,0,false,7939 SK 44
46,F,820,En Couple,1,false,4255 AF 32
42,M,453,En Couple,4,false,44 GU 10
20,M,821,Seule,1,false,2388 PF 74
48,M,234,En Couple,4,false,8224 XL 91
18,M,1194,Célibataire,0,false,8534 MR 30
57,M,466,Célibataire,0,false,6315 GG 79
29,F,229,Célibataire,0,false,9718 ZY 30
22,M,409,Célibataire,0,false,4083 DO 26
30,M,1307,Célibataire,0,false,8801 VI 72
27,F,577,Célibataire,0,false,8297 FO 75
53,M,550,Célibataire,0,false,9355 XU 54
47,M,748,En Couple,2,false,3334 FT 67
43,F,985,Célibataire,0,false,4020 FU 42
43,M,1220,En Couple,0,false,8800 IP 98
56,M,417,Célibataire,0,false,117 HN 88
77,F,574,En Couple,4,true,2308 GX 24
18,F,200,En Couple,0,true,8801 EV 28
26,M,402,En Couple,4,true,2507 HD 76
78,M,579,En Couple,0,false,2118 JZ 15
46,F,1075,En Couple,1,false,6999 LK 77
19,F,406,En Couple,2,true,1867 SD 50
21,Femme,520,En Couple,2,false,7940 CR 82
83,M,165,Seule,2,false,8721 QF 85
23,M,572,Célibataire,0,false,8345 LL 88
25,M,730,En Couple,3,false,804 TX 86
20,M,495,En Couple,4,false,390 BP 76
18,M,428,En Couple,2,false,1273 ZL 12
72,F,981,En Couple,3,false,8854 GB 62
37,F,1277,En Couple,0,false,1279 GA 86
42,M,548,En Couple,3,false,7852 HV 98
23,M,533,En Couple,1,true,4352 MQ 36
43,F,486,En Couple,2,true,8567 JE 20
24,M,557,En Couple,0,true,8559 QE 33
26,M,903,Célibataire,0,false,9455 NN 85
82,F,589,En Couple,1,true,856 RG 32
21,M,206,Célibataire,0,false,1991 OT 57
68,F,1063,En Couple,4,false,6996 NI 19
54,M,1395,Célibataire,0,false,3915 WE 30
84,M,740,En Couple,3,false,8244 NS 83
70,M,517,En Couple,0,false,5121 XJ 36
39,M,228,En Couple,0,false,6900 OT 57
35,F,505,Célibataire,0,false,2954 CX 34
34,M,569,En Couple,3,false,7895 BW 58
63,M,177,En Couple,2,false,4927 OZ 70
57,M,734,Célibataire,0,false,7198 PB 40
50,M,853,Célibataire,0,false,7974 MP 75
29,F,182,Célibataire,0,false,3555 EB 65
47,M,219,En Couple,2,false,6732 HK 96
30,M,527,En Couple,1,false,9880 DI 10
42,F,566,En Couple,0,false,2425 DD 12
35,M,1369,En Couple,2,false,1722 YP 20
79,M,585,Célibataire,0,false,8385 HV 42
33,M,1216,En Couple,4,false,6305 CO 12
42,M,534,Célibataire,0,false,3488 VB 33
33,F,1255,En Couple,3,false,3519 NN 76
30,M,512,Célibataire,0,false,5787 IF 32
34,F,243,En Couple,4,false,2126 DR 14
23,F,1120,En Couple,1,false,5571 QS 52
48,M,184,En Couple,3,false,1909 YD 73
51,M,1185,En Couple,2,true,1986 DO 88
40,Femme,967,En Couple,1,false,1233 II 53
57,M,157,En Couple,3,false,2717 WI 24
18,M,1178,En Couple,3,true,93 OY 98
27,M,1040,En Couple,0,false,2034 NB 92
29,F,1325,En Couple,2,true,1612 HI 81
20,F,470,En Couple,0,false,9897 MC 25
55,F,1060,En Couple,1,false,427 FU 31
24,F,595,En Couple,0,false,6565 BE 63
32,M,406,Célibataire,0,false,8082 AN 62
35,M,1216,Marié(e),1,false,4802 MJ 30
50,M,205,Célibataire,0,false,6913 QS 10
73,M,1004,En Couple,2,true,7158 VN 89
49,M,223,Célibataire,0,false,3077 DP 21
19,M,205,Célibataire,-1,false,2641 QD 86
29,F,417,Seule,2,false,5266 OG 95
72,M,403,Célibataire,0,false,1118 EE 80
57,F,162,En Couple,3,false,2151 GD 23
67,F,760,Célibataire,0,false,7634 VU 82
74,F,568,En Couple,2,false,9903 PP 15
24,M,867,En Couple,1,true,6778 EC 34
52,F,583,Célibataire,0,false,28 TG 57
26,F,207,En Couple,2,false,1742 DK 47
33,Féminin,1339,Célibataire,0,false,9084 NL 30
22,F,412,Célibataire,0,false,6194 II 20
30,M,237,En Couple,2,false,8390 IS 93
57,M,442,Seule,3,false,5217 CK 46
25,M,195,En Couple,0,false,4907 HZ 28
27,M,555,En Couple,1,false,2514 PN 13
47,M,210,En Couple,1,true,4695 EF 89
57,M,1204,Seule,3,false,7813 ES 40
20,M,1264,Célibataire,0,false,3918 LQ 22
79,M,719,En Couple,1,false,7316 IF 31
23,M,762,Célibataire,0,false,1649 RA 64
68,M,1232,En Couple,2,false,4228 XR 12
40,F,156,Célibataire,0,false,6745 ZP 84
19,M,728,En Couple,2,false,8643 RP 82
22,F,489,Célibataire,0,false,200 SG 46
29,M,525,En Couple,2,true,3513 LB 78
53,M,532,En Couple,1,false,4573 WN 13
75,F,723,En Couple,4,false,4985 BV 48
45,M,466,En Couple,0,false,5486 BT 12
19,M,162,Célibataire,0,false,7951 VO 41
22,F,820,Célibataire,0,false,4221 VR 31
49,M,467,En Couple,1,false,1648 KN 10
23,F,179,En Couple,2,true,3396 HH 87
29,M,451,Célibataire,0,false,7439 UV 43
48,M,707,En Couple,1,false,3467 KX 63
21,M,988,En Couple,4,false,4580 ON 58
48,F,484,En Couple,3,false,8879 QP 32
34,F,579,En Couple,2,false,1172 BK 65
22,M,540,En Couple,2,false,3850 LI 78
41,M,589,En Couple,0,false,7070 NZ 14
29,F,1172,En Couple,4,false,1808 MS 15
69,F,190,En Couple,2,false,954 IP 40
56,M,578,Célibataire,0,false,5117 TI 52
53,F,210,En Couple,1,false,3785 YJ 27
19,F,574,En Couple,4,false,8921 HF 73
57,M,193,En Couple,0,false,5161 SU 18
59,F,213,En Couple,0,false,3318 LC 40
71,F,416,En Couple,2,false,3712 PM 58
36,M,536,Célibataire,0,false,2046 BZ 43
42,M,904,En Couple,2,true,9534 MZ 41
49,M,568,En Couple,1,false,2071 BH 50
27,M,925,Célibataire,0,false,6397 FY 81
33,M,578,Célibataire,0,false,1296 AU 27
38,M,577,En Couple,1,false,2786 HW 70
74,M,562,Célibataire,0,false,7171 SC 35
73,F,401,Célibataire,0,false,7035 US 26
51,M,551,En Couple,2,false,3283 II 28
82,F,539,En Couple,2,false,3408 XH 35
47,F,730,Seule,2,false,6829 RE 76
80,F,953,En Couple,4,false,5283 PD 22
40,F,1249,Célibataire,0,false,1320 NC 44
43,M,488,En Couple,2,true,5474 SU 91
39,M,1253,Célibataire,0,false,4950 TK 75
69,M,468,En Couple,4,true,850 ZE 84
78,M,209,En Couple,2,true,5843 DZ 12
69,M,511,En Couple,1,false,2707 KE 15
24,F,589,Célibataire,0,false,1570 YQ 55
41,M,221,Célibataire,0,false,3616 RR 75
49,M,204,En Couple,2,false,7365 NI 87
18,F,792,En Couple,0,false,9373 UB 24
32,M,461,En Couple,1,true,6148 ZJ 66
22,M,534,Célibataire,0,false,3609 VV 55
37,M,492,En Couple,0,false,5794 UF 48
84,M,1088,En Couple,2,true,972 DQ 32
60,F,487,Célibataire,0,false,8460 QI 14
56,M,417,En Couple,2,false,9031 UT 51
72,M,418,Célibataire,0,false,8363 QN 54
67,M,426,En Couple,2,false,7944 US 88
55,F,200,Célibataire,0,false,8543 SY 21
50,M,177,En Couple,3,false,4757 GH 83
22,M,531,En Couple,4,false,8179 DA 87
55,M,517,En Couple,4,false,5998 ZW 60
64,M,414,En Couple,2,false,2222 PI 68
55,M,406,En Couple,0,false,6749 LS 16
27,F,1136,Célibataire,0,false,6525 AR 52
19,M,452,En Couple,2,false,5638 GD 35
81,M,868,En Couple,0,false,6076 JF 39
37,M,923,En Couple,3,true,1209 VX 31
19,M,155,En Couple,4,false,3676 GT 48
58,F,244,En Couple,3,false,8909 PA 90
23,M,192,Célibataire,0,false,8827 ND 75
31,F,1262,Célibataire,0,false,4805 LX 20
51,M,150,Célibataire,0,false,4145 OR 12
20,M,184,En Couple,4,false,9644 QE 71
21,M,455,En Couple,4,true,911 DM 72
33,F,442,En Couple,3,false,1194 BP 10
74,M,442,En Couple,2,false,1055 MD 75
42,F,416,En Couple,1,false,1518 PK 95
54,M,1121,En Couple,4,false,105 KA 73
58,M,589,En Couple,0,false,3779 KA 83
76,M,709,Célibataire,0,false,2778 GZ 10
76,M,152,En Couple,1,false,3789 RI 54
43,M,585,Célibataire,0,false,8811 KV 89
58,M,1048,En Couple,2,false,2683 CN 35
53,F,1217,Célibataire,0,false,9426 GI 46
35,M,446,En Couple,3,false,7444 XD 93
20,M,1111,En Couple,1,true,4330 LT 82
40,F,1399,Célibataire,0,false,8508 KZ 64
82,M,581,En Couple,1,false,3931 WT 89
27,M,556,En Couple,4,false,6861 DY 28
20,M,587,Célibataire,0,false,4118 ES 97
